Date,Open,High,Low,Close,Volume
9/27/2013,17.2778,17.3096,17.1686,17.2411,228039116
9/30/2013,17.0446,17.2021,16.9432,17.0268,260157892
10/1/2013,17.0875,17.4693,17.085,17.4271,353882944
10/2/2013,17.3439,17.5643,17.2768,17.4843,289183840
10/3/2013,17.5182,17.5839,17.1692,17.2646,322754360
10/4/2013,17.2807,17.3071,17.0928,17.2511,258869776
10/7/2013,17.3771,17.5946,17.3339,17.4196,312292740
10/8/2013,17.4978,17.5228,17.1621,17.1764,290916340
10/9/2013,17.3086,17.4211,17.0814,17.3781,301725136
10/10/2013,17.5471,17.585,17.3943,17.4871,278602236
10/11/2013,17.3925,17.6371,17.3271,17.6004,267739988
10/14/2013,17.4939,17.7707,17.4768,17.7157,261898484
10/15/2013,17.768,17.9286,17.6971,17.81,320074760
10/16/2013,17.8853,17.9475,17.8296,17.8969,251100300
10/17/2013,17.8564,18.0278,17.8457,18.0178,253593620
10/18/2013,18.0711,18.1878,18.0611,18.1746,290542624
10/21/2013,18.2775,18.725,18.2686,18.6201,398108232
10/22/2013,18.8002,18.8732,18.1439,18.5667,534063572
10/23/2013,18.5357,18.7739,18.5357,18.7486,313724772
10/24/2013,18.75,19.0168,18.6589,18.9968,384764792
10/25/2013,18.9755,19.0439,18.7539,18.7842,337792896
10/28/2013,18.8943,18.9643,18.6861,18.9241,550441040
10/29/2013,19.1525,19.2589,18.3764,18.4528,635809092
10/30/2013,18.5575,18.84,18.465,18.7463,354163140
10/31/2013,18.75,18.8389,18.6168,18.6679,275695412
11/1/2013,18.715,18.7428,18.4228,18.5725,274889488
11/4/2013,18.6107,18.815,18.5289,18.8125,244628376
11/5/2013,18.735,18.8887,18.6786,18.766,265472548
11/6/2013,18.7196,18.745,18.5071,18.6043,223376828
11/7/2013,18.5564,18.6853,18.2993,18.3033,262620660
11/8/2013,18.3778,18.6118,18.3068,18.5914,279318448
11/11/2013,18.5711,18.6311,18.3718,18.5374,227453436
11/12/2013,18.4882,18.7114,18.4643,18.5718,204458808
11/13/2013,18.5,18.6518,18.4628,18.5941,197219904
11/14/2013,18.6718,18.9028,18.6382,18.8628,282420628
11/15/2013,18.8064,18.8961,18.7318,18.7497,317919372
11/18/2013,18.7496,18.8282,18.5071,18.5224,244945140
11/19/2013,18.5368,18.6921,18.4989,18.5553,208939036
11/20/2013,18.5439,18.5864,18.3689,18.3928,194183384
11/21/2013,18.4857,18.6146,18.3453,18.612,262027704
11/22/2013,18.5543,18.6486,18.5189,18.5643,223725148
11/25/2013,18.6078,18.7811,18.6071,18.705,229393840
11/26/2013,18.7186,19.1478,18.7143,19.05,401383312
11/27/2013,19.1539,19.5,19.05,19.4986,363447724
11/29/2013,19.6243,19.9403,19.5646,19.8596,318129176
12/2/2013,19.9286,20.1546,19.6721,19.6868,472544012
12/3/2013,19.9393,20.2278,19.9171,20.2258,450967384
12/4/2013,20.1964,20.3282,20.0293,20.1786,377811040
12/5/2013,20.4518,20.5405,20.2289,20.2822,447581704
12/6/2013,20.2068,20.2411,19.9846,20.0007,344353752
12/9/2013,20.0321,20.3421,20.0321,20.2296,320494452
12/10/2013,20.1278,20.2814,20.0428,20.1982,278270716
12/11/2013,20.25,20.3918,19.9889,20.0486,359719128
12/12/2013,20.0765,20.1907,20.0011,20.0193,262289532
12/13/2013,20.1018,20.1028,19.7739,19.8011,332821464
12/16/2013,19.8221,20.0942,19.8218,19.9107,282594088
12/17/2013,19.8503,19.98,19.7634,19.8211,229902824
12/18/2013,19.6321,19.6946,19.2428,19.6703,565863792
12/19/2013,19.625,19.6428,19.4189,19.445,320957796
12/20/2013,19.4796,19.7003,19.4577,19.6078,436414176
12/23/2013,20.2857,20.3828,20.0986,20.3603,501307824
12/24/2013,20.3532,20.4243,20.2153,20.2739,167555104
12/26/2013,20.2893,20.3393,20.1206,20.1393,204008344
12/27/2013,20.1364,20.1575,19.9821,20.0032,225885492
12/30/2013,19.9093,20.0032,19.7257,19.8043,253631140
12/31/2013,19.7918,20.0457,19.7857,20.0364,223277708
1/2/2014,19.8457,19.8939,19.715,19.7546,235168060
1/3/2014,19.745,19.775,19.3011,19.3207,393215872
1/6/2014,19.1946,19.5286,19.0571,19.4261,413437016
1/7/2014,19.44,19.4986,19.2116,19.287,317731380
1/8/2014,19.2432,19.4843,19.2389,19.4093,258746996
1/9/2014,19.5286,19.5307,19.1196,19.1614,279621072
1/10/2014,19.2796,19.3143,18.9682,19.0336,305282960
1/13/2014,18.9253,19.375,18.9243,19.1332,379443748
1/14/2014,19.2221,19.5261,19.2021,19.5139,334937816
1/15/2014,19.7686,20.0071,19.7021,19.9057,393890868
1/16/2014,19.8178,19.8875,19.7028,19.7946,229885548
1/17/2014,19.6957,19.7168,19.2821,19.3096,433707188
1/21/2014,19.3211,19.6453,19.3007,19.6096,329022504
1/22/2014,19.6755,19.9032,19.5646,19.6968,380877716
1/23/2014,19.6407,19.875,19.4574,19.8636,403913784
1/24/2014,19.7857,19.8436,19.4553,19.5025,433538180
1/27/2014,19.6453,19.8143,19.4911,19.6607,576877184
1/28/2014,18.17,18.3928,17.9311,18.0893,1067335388
1/29/2014,17.9982,18.1203,17.8078,17.8839,503771684
1/30/2014,17.9478,18.0893,17.7393,17.8493,679051832
1/31/2014,17.685,17.9118,17.6268,17.8786,465346240
2/3/2014,17.9503,18.1332,17.8321,17.9118,402483488
2/4/2014,18.0661,18.195,17.9557,18.1711,377094548
2/5/2014,18.0914,18.4028,18.0804,18.3068,329288952
2/6/2014,18.2164,18.3393,18.1361,18.3039,257989148
2/7/2014,18.6207,18.676,18.4778,18.56,374554776
2/10/2014,18.5236,18.9996,18.5,18.8925,345804432
2/11/2014,18.9503,19.2053,18.9107,19.1414,282689288
2/12/2014,19.1768,19.27,19.0443,19.14,308508564
2/13/2014,19.095,19.4589,19.0786,19.4439,307840928
2/14/2014,19.3739,19.4993,19.3289,19.4282,273872416
2/18/2014,19.5,19.6853,19.4861,19.4996,261225252
2/19/2014,19.4553,19.5318,19.0839,19.1918,314217992
2/20/2014,19.0353,19.1786,18.8928,18.9696,306116716
2/21/2014,19.0283,19.0918,18.7357,18.7589,279029264
2/24/2014,18.6839,18.9257,18.6578,18.8411,289460088
2/25/2014,18.9064,18.913,18.6071,18.645,232989632
2/26/2014,18.7003,18.75,18.4143,18.4768,276525420
2/27/2014,18.4693,18.885,18.4303,18.8453,302229584
2/28/2014,18.8957,19.0268,18.6471,18.7943,372298984
3/3/2014,18.6936,18.9518,18.6718,18.8486,239138212
3/4/2014,18.9643,19.0228,18.8489,18.9728,259539592
3/5/2014,18.9614,19.0982,18.8975,19.0128,200262276
3/6/2014,19.0282,19.0871,18.8607,18.9553,185692628
3/7/2014,18.9675,18.9993,18.7875,18.9443,221661184
3/10/2014,18.87,19.0475,18.8692,18.9614,178765896
3/11/2014,19.1232,19.2407,19.0211,19.1461,280795676
3/12/2014,19.0896,19.1911,19,19.1646,200782040
3/13/2014,19.1943,19.2736,18.8986,18.9518,257742692
3/14/2014,18.8853,18.9603,18.6786,18.7389,237198204
3/17/2014,18.8464,18.9275,18.7803,18.8121,199544492
3/18/2014,18.7821,18.9989,18.7571,18.9786,209647660
3/19/2014,19.0093,19.1514,18.8928,18.9736,224756056
3/20/2014,18.9246,19.0239,18.8339,18.8821,208398356
3/21/2014,18.9975,19.0625,18.7975,19.0311,374449048
3/24/2014,19.2293,19.3036,19.1093,19.2568,355699836
3/25/2014,19.3393,19.4911,19.2711,19.4639,282293704
3/26/2014,19.5186,19.6071,19.245,19.2778,299769192
3/27/2014,19.2862,19.3393,19.1114,19.195,222030924
3/28/2014,19.2257,19.2478,19.0803,19.1736,200564452
3/31/2014,19.2582,19.3146,19.1403,19.1693,168668920
4/1/2014,19.2057,19.3525,19.1703,19.3446,200758940
4/2/2014,19.3707,19.41,19.295,19.3768,180419664
4/3/2014,19.3353,19.375,19.2014,19.2425,162592604
4/4/2014,19.2789,19.2857,18.9493,18.9936,275250212
4/7/2014,18.8578,18.9607,18.6389,18.6953,289850408
4/8/2014,18.7568,18.79,18.525,18.6943,243887772
4/9/2014,18.6657,18.9461,18.6436,18.94,206171092
4/10/2014,18.9528,19.0086,18.6846,18.6957,239651508
4/11/2014,18.5357,18.6725,18.4693,18.5575,271900316
4/14/2014,18.6393,18.6486,18.4718,18.6314,205780912
4/15/2014,18.5811,18.63,18.2618,18.4985,266490572
4/16/2014,18.5018,18.6103,18.362,18.5361,214932188
4/17/2014,18.5714,18.8486,18.5428,18.7478,284427168
4/21/2014,18.7621,19.005,18.7128,18.9703,182675904
4/22/2014,18.8682,18.9938,18.8036,18.9892,202658012
4/23/2014,18.895,18.9689,18.7303,18.7411,394941428
4/24/2014,20.2932,20.3571,20.0261,20.2775,759913084
4/25/2014,20.1618,20.4282,20.1414,20.4264,390275644
4/28/2014,20.4571,21.2768,20.4482,21.2175,669487388
4/29/2014,21.205,21.285,21.0539,21.1546,337379028
4/30/2014,21.1657,21.4082,21.0643,21.0746,456883988
5/1/2014,21.1428,21.2428,20.9414,21.1243,244209916
5/2/2014,21.155,21.2214,21.0611,21.1636,191514476
5/5/2014,21.0764,21.4643,21.0714,21.4628,287067316
5/6/2014,21.4928,21.586,21.2289,21.2289,374565864
5/7/2014,21.2589,21.3318,20.9903,21.1546,282864232
5/8/2014,21.0089,21.2289,20.9428,20.9996,230297680
5/9/2014,20.8764,20.9375,20.7261,20.9122,291598280
5/12/2014,20.9818,21.2021,20.9786,21.1725,213298920
5/13/2014,21.1428,21.2336,21.0964,21.2057,159738532
5/14/2014,21.1582,21.3357,21.1336,21.2096,166403548
5/15/2014,21.2393,21.3071,21.0014,21.0293,230847152
5/16/2014,21.0225,21.3403,20.9071,21.3396,276367612
5/19/2014,21.3518,21.6903,21.3332,21.5925,317756412
5/20/2014,21.5896,21.6571,21.4546,21.5968,234836176
5/21/2014,21.5653,21.6678,21.5021,21.6539,196999852
5/22/2014,21.6643,21.7803,21.575,21.6882,200875980
5/23/2014,21.6875,21.9546,21.6596,21.9332,232210196
5/27/2014,21.9957,22.3521,21.9868,22.3439,348866768
5/28/2014,22.3578,22.4939,22.2778,22.286,315687852
5/29/2014,22.4232,22.7453,22.4203,22.6921,376474908
5/30/2014,22.785,23.006,22.4607,22.6071,564021112
6/2/2014,22.6414,22.6725,22.2321,22.4518,369351980
6/3/2014,22.445,22.8121,22.4375,22.7693,292926772
6/4/2014,22.7657,23.1389,22.7182,23.0293,335482416
6/5/2014,23.0785,23.1918,22.9503,23.1196,303804864
6/6/2014,23.2107,23.2593,23.0168,23.056,350483992
6/9/2014,23.175,23.47,22.9375,23.425,301659216
6/10/2014,23.6825,23.7625,23.3925,23.5625,251108168
6/11/2014,23.5325,23.69,23.3675,23.465,182724456
6/12/2014,23.51,23.53,22.975,23.0725,218995164
6/13/2014,23.05,23.11,22.72,22.82,218101120
6/16/2014,22.8775,23.1875,22.8625,23.05,142245080
6/17/2014,23.0775,23.175,22.95,23.02,118905388
6/18/2014,23.0675,23.0725,22.8375,23.045,134056432
6/19/2014,23.0725,23.075,22.8347,22.965,142110744
6/20/2014,22.9625,23.1375,22.725,22.7275,403592264
6/23/2014,22.83,22.905,22.65,22.7075,174777564
6/24/2014,22.6875,22.935,22.5475,22.57,156144348
6/25/2014,22.5525,22.675,22.4125,22.59,147474164
6/26/2014,22.5925,22.7625,22.45,22.725,130517436
6/27/2014,22.705,23,22.6925,22.995,256115212
6/30/2014,23.025,23.4312,23.0225,23.2325,198356112
7/1/2014,23.38,23.5175,23.2825,23.38,152893908
7/2/2014,23.4662,23.515,23.2725,23.37,113860292
7/3/2014,23.4175,23.525,23.3,23.5075,91567012
7/7/2014,23.535,23.9975,23.525,23.992,225871756
7/8/2014,24.0675,24.2,23.48,23.8375,260886712
7/9/2014,23.86,23.9875,23.69,23.8475,145745760
7/10/2014,23.44,23.8875,23.38,23.7587,158742208
7/11/2014,23.84,23.9725,23.7156,23.805,136072912
7/14/2014,23.965,24.2225,23.9125,24.1125,171240620
7/15/2014,24.2,24.2125,23.7575,23.83,182784704
7/16/2014,24.2425,24.275,23.685,23.695,214009660
7/17/2014,23.7575,23.8197,23.1425,23.2725,229192972
7/18/2014,23.405,23.685,23.255,23.6075,199950372
7/21/2014,23.7475,23.75,23.43,23.4847,156316008
7/22/2014,23.67,23.7225,23.53,23.68,220786388
7/23/2014,23.855,24.47,23.7925,24.2975,371670876
7/24/2014,24.2587,24.33,24.105,24.2575,182915372
7/25/2014,24.2125,24.46,24.16,24.4178,173876468
7/28/2014,24.455,24.81,24.3875,24.755,221270756
7/29/2014,24.8325,24.86,24.5625,24.595,172572380
7/30/2014,24.61,24.675,24.4175,24.5375,132040004
7/31/2014,24.29,24.3625,23.8325,23.9,227370588
8/1/2014,23.725,24.155,23.7025,24.0325,194045144
8/4/2014,24.0925,24.145,23.7925,23.8975,159832576
8/5/2014,23.84,23.92,23.59,23.78,223730652
8/6/2014,23.6875,23.87,23.6775,23.74,154233368
8/7/2014,23.7325,23.9875,23.525,23.62,186844716
8/8/2014,23.565,23.705,23.32,23.685,167460772
8/11/2014,23.8175,24.02,23.7089,23.9975,146339376
8/12/2014,24.01,24.22,23.9025,23.9925,135181408
8/13/2014,24.0375,24.31,24.01,24.31,127665756
8/14/2014,24.3325,24.3925,24.2,24.375,112462264
8/15/2014,24.475,24.5475,24.215,24.495,195805324
8/18/2014,24.6225,24.8425,24.495,24.79,190289652
8/19/2014,24.8525,25.17,24.83,25.1325,277597080
8/20/2014,25.11,25.2725,24.9875,25.1425,210796768
8/21/2014,25.1425,25.235,25.0275,25.145,133912792
8/22/2014,25.0725,25.3675,25.0475,25.33,176735336
8/25/2014,25.4475,25.5425,25.32,25.385,161080692
8/26/2014,25.355,25.375,25.215,25.2222,132607936
8/27/2014,25.255,25.6425,25.175,25.5325,209476044
8/28/2014,25.3975,25.695,25.39,25.5625,273839204
8/29/2014,25.715,25.725,25.55,25.625,178380988
9/2/2014,25.765,25.935,25.68,25.825,214257048
9/3/2014,25.775,25.8,24.645,24.735,501682084
9/4/2014,24.7125,25.0225,24.4475,24.53,342872884
9/5/2014,24.7,24.8475,24.5775,24.7425,233828140
9/8/2014,24.825,24.8275,24.5125,24.59,185426968
9/9/2014,24.77,25.77,24.035,24.4975,759385020
9/10/2014,24.5025,25.2775,24.44,25.25,403478348
9/11/2014,25.1025,25.36,24.905,25.3575,249598972
9/12/2014,25.3025,25.5475,25.27,25.415,256387612
9/15/2014,25.7025,25.7625,25.36,25.4075,245266064
9/16/2014,24.95,25.315,24.7225,25.215,267632532
9/17/2014,25.3175,25.45,25.1481,25.395,243705992
9/18/2014,25.4825,25.5875,25.39,25.4475,149197740
9/19/2014,25.5725,25.5875,25.22,25.24,283609624
9/22/2014,25.45,25.535,25.145,25.265,211153704
9/23/2014,25.15,25.735,25.135,25.66,253608784
9/24/2014,25.54,25.7125,25.3,25.4375,240687312
9/25/2014,25.1275,25.1775,24.43,24.4675,400367960
9/26/2014,24.6325,25.1875,24.6,25.1875,249482004
9/29/2014,24.6625,25.1088,24.6575,25.0275,199065248
9/30/2014,25.2025,25.385,25.1325,25.1875,221056556
10/1/2014,25.1475,25.1725,24.675,24.795,205965144
10/2/2014,24.8175,25.055,24.51,24.975,191031312
10/3/2014,24.86,25.0525,24.76,24.905,173878340
10/6/2014,24.9875,25.1625,24.855,24.905,148204728
10/7/2014,24.8575,25.03,24.6825,24.6875,168376732
10/8/2014,24.69,25.2775,24.5775,25.2,229618696
10/9/2014,25.385,25.595,25.1525,25.255,309506100
10/10/2014,25.1725,25.5075,25.075,25.1825,265326368
10/13/2014,25.3325,25.445,24.9525,24.9525,214333472
10/14/2014,25.0975,25.13,24.6425,24.6875,254754248
10/15/2014,24.4925,24.7875,23.795,24.385,403734400
10/16/2014,23.8875,24.43,23.8525,24.065,288618092
10/17/2014,24.375,24.75,24.2025,24.4175,272718752
10/20/2014,24.5787,24.99,24.555,24.94,310069116
10/21/2014,25.755,25.755,25.3175,25.6175,378495616
10/22/2014,25.71,26.0275,25.65,25.7475,273052584
10/23/2014,26.02,26.2628,25.9075,26.2075,284298696
10/24/2014,26.295,26.3725,26.1325,26.305,188215664
10/27/2014,26.2125,26.37,26.175,26.2775,136750804
10/28/2014,26.35,26.685,26.3375,26.685,192243796
10/29/2014,26.6625,26.8425,26.59,26.835,210751516
10/30/2014,26.7398,26.8375,26.475,26.745,162619172
10/31/2014,27.0025,27.01,26.8025,27,178557140
11/3/2014,27.055,27.575,27.0025,27.35,209130200
11/4/2014,27.34,27.3725,26.93,27.15,166297460
11/5/2014,27.275,27.325,27.0312,27.215,149743620
11/6/2014,27.15,27.1975,26.95,27.175,139873828
11/7/2014,27.1875,27.33,27.1375,27.2525,134766140
11/10/2014,27.255,27.3325,27.1675,27.2075,108782188
11/11/2014,27.175,27.4375,27.1,27.425,109769008
11/12/2014,27.345,27.8575,27.3425,27.8125,187769724
11/13/2014,27.95,28.3625,27.9,28.205,238091420
11/14/2014,28.2875,28.5475,28.2625,28.545,176254380
11/17/2014,28.5675,29.32,28.325,28.4975,186986848
11/18/2014,28.485,28.9225,28.4725,28.8675,176895912
11/19/2014,28.86,28.935,28.45,28.6675,167476640
11/20/2014,28.7275,29.215,28.7125,29.0775,173582148
11/21/2014,29.3775,29.3925,29.0075,29.1175,228717192
11/24/2014,29.2125,29.6925,29.155,29.6562,189803296
11/25/2014,29.7675,29.9375,29.3625,29.4,275361760
11/26/2014,29.485,29.775,29.4575,29.75,163327544
11/28/2014,29.8175,29.85,29.5125,29.7325,99257608
12/1/2014,29.7025,29.8125,27.8175,28.7675,335256148
12/2/2014,28.375,28.9375,28.1875,28.6575,237395760
12/3/2014,28.9375,29.0875,28.7775,28.9825,172253760
12/4/2014,28.9425,29.3,28.8225,28.8725,168623104
12/5/2014,28.9975,29.02,28.66,28.75,153275580
12/8/2014,28.525,28.662,27.905,28.1,230659400
12/9/2014,27.5475,28.575,27.3375,28.53,240832144
12/10/2014,28.6025,28.7125,27.885,27.9875,178261272
12/11/2014,28.065,28.45,27.835,27.905,165886312
12/12/2014,27.615,27.9675,27.395,27.4325,224112552
12/15/2014,27.675,27.9,26.5875,27.0562,268872328
12/16/2014,26.5925,27.54,26.565,26.6863,243162932
12/17/2014,26.78,27.46,26.705,27.3525,213647092
12/18/2014,27.9675,28.1625,27.665,28.1625,236024872
12/19/2014,28.065,28.31,27.915,27.945,353719080
12/22/2014,28.04,28.3725,27.9925,28.235,180670196
12/23/2014,28.3075,28.3325,28.115,28.135,104113676
12/24/2014,28.145,28.1775,28.0025,28.0025,57918444
12/26/2014,28.025,28.63,28.0025,28.4975,134883804
12/29/2014,28.4475,28.6925,28.425,28.4775,110395680
12/30/2014,28.41,28.48,28.0275,28.13,119525908
12/31/2014,28.205,28.2825,27.5525,27.595,165613404
1/2/2015,27.8475,27.86,26.8375,27.3325,212818504
1/5/2015,27.0725,27.1625,26.3525,26.5625,257141964
1/6/2015,26.635,26.8575,26.1575,26.565,263188464
1/7/2015,26.8,27.05,26.6737,26.9375,160423736
1/8/2015,27.3075,28.0375,27.175,27.9725,237458188
1/9/2015,28.1675,28.3125,27.5525,28.0025,214798108
1/12/2015,28.15,28.1575,27.2,27.3125,198603160
1/13/2015,27.8575,28.2,27.2275,27.555,268367712
1/14/2015,27.26,27.6225,27.125,27.45,195826352
1/15/2015,27.5,27.515,26.665,26.705,240055984
1/16/2015,26.7575,26.895,26.3,26.4975,314053380
1/20/2015,26.96,27.2417,26.625,27.18,199599628
1/21/2015,27.2375,27.765,27.0675,27.3875,194303588
1/22/2015,27.565,28.1175,27.43,28.1,215185636
1/23/2015,28.075,28.4375,27.8825,28.245,185859312
1/26/2015,28.435,28.5907,28.2,28.275,222459916
1/27/2015,28.105,28.12,27.2575,27.285,382274996
1/28/2015,29.4062,29.53,28.8275,28.8275,585908252
1/29/2015,29.08,29.7975,28.89,29.725,337745728
1/30/2015,29.6,30,29.2125,29.29,334981844
2/2/2015,29.5125,29.7925,29.02,29.6575,250956400
2/3/2015,29.625,29.7725,29.4025,29.6625,207662996
2/4/2015,29.625,30.1275,29.5772,29.89,280598972
2/5/2015,30.005,30.0575,29.8125,29.985,168984980
2/6/2015,30.005,30.0625,29.6125,29.7325,174826268
2/9/2015,29.6375,29.96,29.6075,29.93,155559188
2/10/2015,30.0425,30.5375,30.04,30.505,248034024
2/11/2015,30.6925,31.23,30.625,31.22,294247188
2/12/2015,31.515,31.87,31.3925,31.615,297897864
2/13/2015,31.82,31.82,31.4125,31.77,217088876
2/17/2015,31.8725,32.22,31.73,31.9575,252609620
2/18/2015,31.9062,32.195,31.8625,32.1788,179566948
2/19/2015,32.12,32.2575,32.0825,32.1125,149449524
2/20/2015,32.155,32.375,32.0125,32.3738,195793676
2/23/2015,32.505,33.25,32.415,33.25,283896440
2/24/2015,33.235,33.4,32.7925,33.0425,276912520
2/25/2015,32.89,32.9,32.0375,32.1975,298846984
2/26/2015,32.1962,32.7175,31.6525,32.6037,365150116
2/27/2015,32.5,32.6425,32.06,32.115,248059388
3/2/2015,32.3125,32.57,32.075,32.2725,192386652
3/3/2015,32.24,32.38,32.0225,32.34,151265132
3/4/2015,32.275,32.39,32.08,32.135,126665360
3/5/2015,32.145,32.1875,31.44,31.6025,226068584
3/6/2015,32.1,32.3425,31.565,31.65,291368240
3/9/2015,31.99,32.3925,31.265,31.785,354113948
3/10/2015,31.6025,31.805,30.95,31.1275,275426328
3/11/2015,31.1875,31.1925,30.5275,30.56,275755896
3/12/2015,30.5775,31.225,30.4075,31.1125,193450876
3/13/2015,31.1,31.3488,30.645,30.8975,207309132
3/16/2015,30.97,31.2375,30.7175,31.2375,143497200
3/17/2015,31.475,31.83,31.4125,31.76,204092416
3/18/2015,31.75,32.29,31.5925,32.1175,261083780
3/19/2015,32.1875,32.3113,31.85,31.8738,183237960
3/20/2015,32.0625,32.1,31.29,31.475,274780544
3/23/2015,31.78,31.9625,31.63,31.8025,150838696
3/24/2015,31.8075,32.01,31.64,31.6725,131369216
3/25/2015,31.635,31.705,30.845,30.845,206620708
3/26/2015,30.69,31.22,30.65,31.06,190291476
3/27/2015,31.1425,31.175,30.7275,30.8125,158184604
3/30/2015,31.0125,31.6,31,31.5925,188398680
3/31/2015,31.5225,31.6225,31.0888,31.1075,168362212
4/1/2015,31.205,31.28,30.775,31.0625,162485748
4/2/2015,31.2575,31.39,31.0475,31.33,128880524
4/6/2015,31.1175,31.8775,31.0825,31.8375,148775900
4/7/2015,31.91,32.0305,31.495,31.5025,140049072
4/8/2015,31.4625,31.6,31.2425,31.4,149316972
4/9/2015,31.4625,31.645,31.165,31.64,129935896
4/10/2015,31.4875,31.8025,31.315,31.775,160751812
4/13/2015,32.0925,32.1425,31.6525,31.7125,145460492
4/14/2015,31.75,31.8225,31.4775,31.575,102098372
4/15/2015,31.6025,31.7825,31.5025,31.695,115881676
4/16/2015,31.57,31.775,31.5275,31.5425,113475948
4/17/2015,31.3875,31.535,31.115,31.1875,207828184
4/20/2015,31.3925,32.03,31.2925,31.9,188217240
4/21/2015,32.025,32.05,31.6675,31.7275,129740228
4/22/2015,31.7475,32.2175,31.58,32.155,150618020
4/23/2015,32.075,32.605,32.035,32.4175,183083608
4/24/2015,32.6225,32.6575,32.3075,32.57,178103620
4/27/2015,33.0775,33.2825,32.7875,33.1625,387816828
4/28/2015,33.6138,33.635,32.3925,32.64,475695880
4/29/2015,32.54,32.8975,32.075,32.16,253544332
4/30/2015,31.875,31.97,31.145,31.2875,332781692
5/1/2015,31.525,32.5325,31.325,32.2375,234050552
5/4/2015,32.375,32.6425,32.065,32.175,203953112
5/5/2015,32.0375,32.1125,31.445,31.45,197085664
5/6/2015,31.64,31.6875,30.84,31.2525,288564040
5/7/2015,31.1925,31.52,31.005,31.315,175763580
5/8/2015,31.67,31.905,31.5275,31.905,222201528
5/11/2015,31.8475,31.89,31.4062,31.58,168143028
5/12/2015,31.4,31.72,31.205,31.4662,192640128
5/13/2015,31.5375,31.7975,31.4675,31.5025,138776940
5/14/2015,31.8525,32.2375,31.79,32.2375,180813824
5/15/2015,32.2675,32.3725,32.0525,32.1925,152832136
5/18/2015,32.095,32.68,32.09,32.5475,203531672
5/19/2015,32.6725,32.72,32.41,32.5175,178532960
5/20/2015,32.5,32.745,32.335,32.515,145819728
5/21/2015,32.5175,32.9075,32.4575,32.8475,158921456
5/22/2015,32.9,33.2425,32.85,33.135,182383888
5/26/2015,33.15,33.2275,32.28,32.405,282790240
5/27/2015,32.585,33.065,32.5125,33.0112,183332984
5/28/2015,32.965,32.9875,32.775,32.945,122933236
5/29/2015,32.8075,32.8625,32.475,32.57,203537808
6/1/2015,32.8,32.8475,32.5125,32.6337,128451188
6/2/2015,32.465,32.6638,32.33,32.49,134670508
6/3/2015,32.665,32.735,32.475,32.53,123934168
6/4/2015,32.395,32.645,32.2275,32.34,153800472
6/5/2015,32.375,32.4225,32.09,32.1625,142507200
6/8/2015,32.225,32.3025,31.7075,31.95,210699144
6/9/2015,31.675,32.02,31.405,31.855,224301680
6/10/2015,31.98,32.335,31.9625,32.22,156349000
6/11/2015,32.295,32.545,32.1187,32.1475,141563548
6/12/2015,32.0463,32.0825,31.7775,31.7925,147544984
6/15/2015,31.525,31.81,31.4275,31.73,175955784
6/16/2015,31.7575,31.9625,31.5925,31.9,125976524
6/17/2015,31.93,31.97,31.685,31.825,131672284
6/18/2015,31.8075,32.0775,31.805,31.97,141628880
6/19/2015,31.9275,31.955,31.6,31.65,218867548
6/22/2015,31.8725,32.015,31.77,31.9025,136157380
6/23/2015,31.87,31.9025,31.7198,31.7575,121075452
6/24/2015,31.8025,32.45,31.78,32.0275,221123420
6/25/2015,32.215,32.3,31.875,31.875,127752400
6/26/2015,31.9175,31.9975,31.6275,31.6875,176267364
6/29/2015,31.365,31.6175,31.12,31.1325,196645708
6/30/2015,31.3925,31.53,31.215,31.3562,177482728
7/1/2015,31.725,31.735,31.4975,31.65,120955244
7/2/2015,31.6075,31.6725,31.4425,31.61,108843808
7/6/2015,31.235,31.5575,31.2125,31.5,112241724
7/7/2015,31.4725,31.5375,30.9425,31.4225,187787244
7/8/2015,31.12,31.16,30.635,30.6425,243046456
7/9/2015,30.9625,31.015,29.805,30.0175,314380152
7/10/2015,30.485,30.9625,30.3025,30.82,245417896
7/13/2015,31.2575,31.4387,31.08,31.415,165762152
7/14/2015,31.51,31.5925,31.26,31.4025,127072556
7/15/2015,31.43,31.7875,31.395,31.705,134596800
7/16/2015,31.935,32.1425,31.8375,32.1275,144889788
7/17/2015,32.27,32.405,32.0775,32.405,184658840
7/20/2015,32.7425,33.2425,32.675,33.0175,235600812
7/21/2015,33.2125,33.23,32.58,32.6875,307025708
7/22/2015,30.4975,31.375,30.4975,31.305,461802428
7/23/2015,31.55,31.7725,31.265,31.29,203997808
7/24/2015,31.33,31.435,30.975,31.125,168649328
7/27/2015,30.7725,30.9025,30.53,30.6925,177822160
7/28/2015,30.845,30.9775,30.6375,30.845,134472388
7/29/2015,30.7875,30.875,30.5675,30.7475,148046612
7/30/2015,30.58,30.6425,30.4275,30.5925,134513072
7/31/2015,30.65,30.6606,30.2275,30.325,171539812
8/3/2015,30.375,30.6425,29.38,29.61,279903872
8/4/2015,29.355,29.425,28.3125,28.66,496554492
8/5/2015,28.2375,29.36,28.025,28.85,397250452
8/6/2015,28.9925,29.125,28.5287,28.7825,211612160
8/7/2015,28.645,29.0625,28.625,28.88,154681620
8/10/2015,29.1325,29.9975,29.1325,29.93,219806388
8/11/2015,29.4525,29.545,28.3325,28.3725,388331256
8/12/2015,28.1325,28.855,27.4075,28.81,406742440
8/13/2015,29.01,29.1,28.635,28.7875,194143156
